,Area Name,id,Total,Hispanic,White,Black,Asian,Mixed,Others,Population Density: Hispanic,Population Density: White,Population Density: Black,Population Density: Asian,Population Density: Mixed,Population Density: Others,Polling Site
116,"VINEVILLE 5, Bibb County, Georgia",7000000US13021000VV5,3117.0,99.0,1961.0,870.0,77.0,101.0,9.0,0.0317613089509143,0.6291305742701315,0.2791145332050048,0.0247032402951556,0.0324029515559833,0.0028873917228103,1
117,"VINEVILLE 6, Bibb County, Georgia",7000000US13021000VV6,4373.0,149.0,2412.0,1547.0,69.0,163.0,33.0,0.0340727189572376,0.5515664303681683,0.3537617196432654,0.015778641664761,0.0372741824834209,0.0075463068831465,1
118,"WARRIOR 1, Bibb County, Georgia",7000000US13021000WA1,3469.0,97.0,2339.0,835.0,45.0,113.0,40.0,0.0279619486883828,0.6742577111559527,0.2407033727298933,0.0129720380513116,0.0325742288844047,0.0115307004900547,1
119,"WARRIOR 2, Bibb County, Georgia",7000000US13021000WA2,5278.0,158.0,3283.0,1656.0,58.0,103.0,20.0,0.0299355816597195,0.6220159151193634,0.3137552103069344,0.0109890109890109,0.0195149677908298,0.0037893141341417,1
120,"FAIRGROUND, Bleckley County, Georgia",7000000US13023000001,12583.0,469.0,8867.0,2788.0,153.0,257.0,49.0,0.0372725105300802,0.7046809186998331,0.2215687832790272,0.0121592624970197,0.0204243821028371,0.0038941428912024,1
121,"HOBOKEN, Brantley County, Georgia",7000000US13025000001,5043.0,92.0,4673.0,93.0,23.0,151.0,11.0,0.0182431092603608,0.9266309736268096,0.0184414039262343,0.0045607773150902,0.0299424945468966,0.0021812413246083,1
122,"NAHUNTA, Brantley County, Georgia",7000000US13025000002,6332.0,114.0,5677.0,266.0,14.0,234.0,27.0,0.0180037902716361,0.8965571699305117,0.0420088439671509,0.0022109917877447,0.0369551484523057,0.0042640555906506,1
123,"WAYNESVILLE, Brantley County, Georgia",7000000US13025000003,6646.0,120.0,5967.0,203.0,5.0,307.0,44.0,0.0180559735179055,0.8978332831778514,0.0305446885344568,0.0007523322299127,0.0461931989166415,0.006620523623232,1
124,"NANKIN, Brooks County, Georgia",7000000US13027000659,1086.0,39.0,885.0,125.0,1.0,30.0,6.0,0.0359116022099447,0.8149171270718232,0.1151012891344383,0.0009208103130755,0.0276243093922651,0.005524861878453,1
125,"MORVEN, Brooks County, Georgia",7000000US13027000660,2888.0,191.0,1967.0,631.0,10.0,79.0,10.0,0.0661357340720221,0.6810941828254847,0.2184903047091412,0.0034626038781163,0.0273545706371191,0.0034626038781163,1
126,"QUITMAN, Brooks County, Georgia",7000000US13027001199,6123.0,333.0,2022.0,3548.0,37.0,165.0,18.0,0.0543851053405193,0.3302302792748652,0.5794545157602482,0.0060427894822799,0.0269475747182753,0.0029397354238118,1
127,"BARWICK, Brooks County, Georgia",7000000US13027001230,476.0,44.0,300.0,105.0,3.0,21.0,3.0,0.0924369747899159,0.6302521008403361,0.2205882352941176,0.0063025210084033,0.0441176470588235,0.0063025210084033,1
128,"DIXIE, Brooks County, Georgia",7000000US13027001402,1465.0,89.0,705.0,608.0,3.0,50.0,10.0,0.0607508532423208,0.4812286689419795,0.4150170648464164,0.0020477815699658,0.0341296928327645,0.0068259385665529,1
129,"BRIGGS, Brooks County, Georgia",7000000US13027001650,3401.0,194.0,2568.0,531.0,13.0,77.0,18.0,0.0570420464569244,0.7550720376359894,0.1561305498382828,0.0038224051749485,0.0226403998823875,0.0052925610114672,1
130,"PAVO, Brooks County, Georgia",7000000US13027001712,862.0,65.0,619.0,136.0,0.0,35.0,7.0,0.0754060324825986,0.7180974477958236,0.1577726218097447,0.0,0.0406032482598607,0.0081206496519721,1
131,"PEMBROKE, Bryan County, Georgia",7000000US13029000001,3819.0,130.0,2421.0,1038.0,23.0,180.0,27.0,0.0340403246923278,0.6339355852317361,0.2717989002356638,0.0060225189840272,0.0471327572663,0.007069913589945,1
132,"ELLABELL, Bryan County, Georgia",7000000US13029000002,3126.0,106.0,2504.0,337.0,20.0,137.0,22.0,0.0339091490722968,0.8010236724248241,0.1078055022392834,0.0063979526551503,0.0438259756877799,0.0070377479206653,1
133,"BLACK CREEK, Bryan County, Georgia",7000000US13029000003,4063.0,105.0,3232.0,482.0,24.0,199.0,21.0,0.0258429731725326,0.7954713266059562,0.1186315530396258,0.0059069652965788,0.0489785872507999,0.0051685946345065,1
134,"WAYS STATION, Bryan County, Georgia",7000000US13029000004,2919.0,261.0,1758.0,558.0,146.0,166.0,30.0,0.0894141829393627,0.6022610483042138,0.1911613566289825,0.0500171291538198,0.0568687906817403,0.0102774922918807,1
135,"RH RECREATION COMPX, Bryan County, Georgia",7000000US13029000005,5456.0,621.0,3030.0,1175.0,209.0,380.0,41.0,0.1138196480938416,0.5553519061583577,0.2153592375366569,0.0383064516129032,0.0696480938416422,0.0075146627565982,1
136,"J.F.GREGORY PARK, Bryan County, Georgia",7000000US13029000006,3633.0,231.0,2999.0,179.0,65.0,134.0,25.0,0.0635838150289017,0.8254885769336636,0.0492705752821359,0.0178915496834571,0.0368841178089733,0.0068813652628681,1
137,"KELLER, Bryan County, Georgia",7000000US13029000007,5718.0,355.0,4500.0,431.0,83.0,317.0,32.0,0.0620846449807625,0.7869884575026233,0.0753760055963623,0.0145155648828261,0.0554389646729625,0.005596362364463,1
138,"HWY 144 EAST, Bryan County, Georgia",7000000US13029000008,9259.0,886.0,6249.0,1113.0,327.0,581.0,103.0,0.0956906793390214,0.6749108975051301,0.1202073658062425,0.0353169888756885,0.0627497569931958,0.0111243114807214,1
139,"PUBLIC SAFETY COMPX, Bryan County, Georgia",7000000US13029000009,3736.0,413.0,2218.0,746.0,103.0,232.0,24.0,0.1105460385438972,0.5936830835117773,0.199678800856531,0.0275695931477516,0.0620985010706638,0.006423982869379,1
140,"DANIELSIDING, Bryan County, Georgia",7000000US13029000010,3009.0,161.0,2410.0,271.0,32.0,121.0,14.0,0.0535061482220006,0.8009305417082087,0.0900631439016284,0.010634762379528,0.0402126952475905,0.0046527085410435,1
141,"FORT STEWART, Bryan County, Georgia",7000000US13029FTSTEW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
142,"LOCKHART, Bulloch County, Georgia",7000000US13031000001,1006.0,11.0,788.0,182.0,3.0,19.0,3.0,0.0109343936381709,0.7833001988071571,0.1809145129224652,0.0029821073558648,0.0188866799204771,0.0029821073558648,1
143,"BLITCH, Bulloch County, Georgia",7000000US13031000002,2518.0,94.0,1981.0,337.0,12.0,81.0,13.0,0.0373312152501985,0.7867355043685464,0.1338363780778395,0.0047656870532168,0.0321683876092136,0.0051628276409849,1
144,"HAGIN, Bulloch County, Georgia",7000000US13031000003,3494.0,148.0,2173.0,1032.0,19.0,110.0,12.0,0.0423583285632512,0.6219232970807098,0.2953634802518603,0.0054378935317687,0.0314825414997137,0.003434459072696,1
145,"BROOKLET, Bulloch County, Georgia",7000000US13031000004,5079.0,259.0,3889.0,608.0,127.0,166.0,30.0,0.0509942902146091,0.7657019098247686,0.1197086040559165,0.0250049222287851,0.0326835991336877,0.0059066745422327,1
146,"STILSON, Bulloch County, Georgia",7000000US13031000005,3177.0,64.0,2714.0,206.0,2.0,159.0,32.0,0.0201447906830343,0.8542650299024237,0.0648410450110166,0.0006295247088448,0.0500472143531633,0.0100723953415171,1
147,"BAY, Bulloch County, Georgia",7000000US13031000006,2310.0,64.0,1992.0,131.0,19.0,89.0,15.0,0.0277056277056277,0.8623376623376623,0.0567099567099567,0.0082251082251082,0.0385281385281385,0.0064935064935064,1
148,"NEVILS, Bulloch County, Georgia",7000000US13031000007,1910.0,93.0,1466.0,230.0,11.0,97.0,13.0,0.0486910994764397,0.7675392670157068,0.1204188481675392,0.0057591623036649,0.0507853403141361,0.006806282722513,1
149,"SINKHOLE, Bulloch County, Georgia",7000000US13031000008,693.0,28.0,575.0,67.0,2.0,17.0,4.0,0.0404040404040404,0.8297258297258298,0.0966810966810966,0.0028860028860028,0.0245310245310245,0.0057720057720057,1
150,"REGISTER, Bulloch County, Georgia",7000000US13031000009,1515.0,89.0,864.0,482.0,7.0,58.0,15.0,0.0587458745874587,0.5702970297029702,0.3181518151815181,0.0046204620462046,0.0382838283828382,0.0099009900990099,1
151,"EMIT, Bulloch County, Georgia",7000000US13031000010,5564.0,253.0,4068.0,893.0,83.0,226.0,41.0,0.0454708842559309,0.7311286843997125,0.1604960460100647,0.0149173256649892,0.0406182602444284,0.0073687994248741,1
152,"STATESBORO, Bulloch County, Georgia",7000000US13031000011,10706.0,416.0,5168.0,4627.0,152.0,275.0,68.0,0.0388567158602652,0.4827199701102185,0.4321875583784793,0.0141976461797123,0.0256865309172426,0.0063515785540818,1
153,"PORTAL, Bulloch County, Georgia",7000000US13031000012,2607.0,131.0,1753.0,587.0,5.0,112.0,19.0,0.0502493287303413,0.6724204065976218,0.225163022631377,0.0019179133103183,0.0429612581511315,0.0072880705792098,1
154,"FAIR, Bulloch County, Georgia",7000000US13031000013,12679.0,935.0,7267.0,3755.0,303.0,372.0,47.0,0.073743986118779,0.573152456818361,0.2961590030759524,0.0238977837368877,0.0293398533007334,0.0037069169492862,1
155,"CHURCH, Bulloch County, Georgia",7000000US13031000014,9633.0,309.0,4509.0,4325.0,180.0,271.0,39.0,0.0320772345063843,0.4680784802242292,0.4489774732689712,0.0186857676736219,0.0281324613308418,0.0040485829959514,1
156,"PITTMAN PARK, Bulloch County, Georgia",7000000US13031000015,16707.0,1234.0,9229.0,5212.0,355.0,560.0,117.0,0.0738612557610582,0.5524031842940085,0.3119650445920871,0.0212485784401747,0.033518884299994,0.0070030526126773,1
157,"LEEFIELD, Bulloch County, Georgia",7000000US13031000016,1501.0,52.0,1276.0,101.0,3.0,67.0,2.0,0.0346435709526982,0.8500999333777481,0.067288474350433,0.0019986675549633,0.0446369087275149,0.0013324450366422,1
158,"ALEXANDER, Burke County, Georgia",7000000US13033000001,597.0,23.0,323.0,225.0,0.0,21.0,5.0,0.0385259631490787,0.541038525963149,0.3768844221105528,0.0,0.0351758793969849,0.0083752093802345,1
159,"FOUR POINTS, Burke County, Georgia",7000000US13033000002,3647.0,190.0,2443.0,839.0,16.0,130.0,29.0,0.0520976144776528,0.6698656429942419,0.2300520976144776,0.0043871675349602,0.0356457362215519,0.0079517411571154,1
160,"GIRARD, Burke County, Georgia",7000000US13033000003,1013.0,8.0,553.0,421.0,3.0,23.0,5.0,0.0078973346495557,0.5459032576505429,0.4155972359328727,0.0029615004935834,0.0227048371174728,0.0049358341559723,1
161,"GOUGH, Burke County, Georgia",7000000US13033000004,564.0,30.0,191.0,335.0,0.0,8.0,0.0,0.0531914893617021,0.3386524822695035,0.5939716312056738,0.0,0.0141843971631205,0.0,1
162,"GREENSCUT, Burke County, Georgia",7000000US13033000005,1537.0,63.0,939.0,481.0,3.0,41.0,10.0,0.0409889394925178,0.6109303838646715,0.3129472999349382,0.0019518542615484,0.0266753415744957,0.0065061808718282,1
163,"KEYSVILLE, Burke County, Georgia",7000000US13033000006,788.0,57.0,385.0,299.0,7.0,36.0,4.0,0.0723350253807106,0.4885786802030457,0.3794416243654822,0.0088832487309644,0.0456852791878172,0.0050761421319796,1
164,"MIDVILLE, Burke County, Georgia",7000000US13033000007,660.0,23.0,248.0,380.0,0.0,8.0,1.0,0.0348484848484848,0.3757575757575757,0.5757575757575758,0.0,0.0121212121212121,0.0015151515151515,1
165,"MUNNERLYN, Burke County, Georgia",7000000US13033000008,292.0,6.0,193.0,79.0,0.0,14.0,0.0,0.0205479452054794,0.660958904109589,0.2705479452054795,0.0,0.047945205479452,0.0,1
166,"SARDIS, Burke County, Georgia",7000000US13033000009,1656.0,29.0,866.0,659.0,4.0,86.0,12.0,0.0175120772946859,0.5229468599033816,0.3979468599033816,0.002415458937198,0.0519323671497584,0.0072463768115942,1
167,"SCOTTS CROSSROADS, Burke County, Georgia",7000000US13033000010,355.0,9.0,134.0,205.0,1.0,6.0,0.0,0.0253521126760563,0.3774647887323943,0.5774647887323944,0.0028169014084507,0.0169014084507042,0.0,1
168,"TELFAIR, Burke County, Georgia",7000000US13033000011,1835.0,49.0,1165.0,570.0,3.0,45.0,3.0,0.0267029972752043,0.6348773841961853,0.3106267029972752,0.0016348773841961,0.0245231607629427,0.0016348773841961,1
169,"ST. CLAIR, Burke County, Georgia",7000000US13033000012,632.0,20.0,341.0,229.0,2.0,38.0,2.0,0.0316455696202531,0.5395569620253164,0.3623417721518987,0.0031645569620253,0.060126582278481,0.0031645569620253,1
170,"VIDETTE, Burke County, Georgia",7000000US13033000013,456.0,34.0,227.0,179.0,0.0,14.0,2.0,0.0745614035087719,0.4978070175438596,0.3925438596491228,0.0,0.0307017543859649,0.0043859649122807,1
171,"NORTH WAYNESBORO, Burke County, Georgia",7000000US13033000014,4531.0,118.0,1030.0,3257.0,11.0,95.0,20.0,0.026042816155374,0.2273228867799602,0.7188258662546899,0.0024277201500772,0.0209666740233943,0.004414036636504,1
172,"SOUTH WAYNESBORO, Burke County, Georgia",7000000US13033000015,4977.0,101.0,2550.0,2153.0,46.0,108.0,19.0,0.0202933494072734,0.5123568414707655,0.4325899136025718,0.0092425155716294,0.0216998191681736,0.003817560779586,1
173,"BLAKENEY, Burke County, Georgia",7000000US13033000016,1056.0,17.0,353.0,646.0,1.0,30.0,9.0,0.0160984848484848,0.334280303030303,0.6117424242424242,0.0009469696969696,0.0284090909090909,0.0085227272727272,1
174,"BUTTS CO COMM C, Butts County, Georgia",7000000US1303500BCCC,25434.0,803.0,16628.0,6808.0,102.0,881.0,212.0,0.0315719116143744,0.6537705433671464,0.2676731933632146,0.0040103798065581,0.0346386726429189,0.0083352992057875,0
175,"LEARY, Calhoun County, Georgia",7000000US13037000001,711.0,11.0,255.0,433.0,1.0,6.0,5.0,0.0154711673699015,0.3586497890295358,0.6090014064697609,0.0014064697609001,0.0084388185654008,0.0070323488045007,1
176,"MORGAN, Calhoun County, Georgia",7000000US13037000002,2182.0,64.0,795.0,1290.0,11.0,20.0,2.0,0.0293308890925756,0.3643446379468377,0.5912007332722273,0.0050412465627864,0.0091659028414298,0.0009165902841429,1
177,"EDISON, Calhoun County, Georgia",7000000US13037000003,1078.0,48.0,228.0,787.0,3.0,12.0,0.0,0.0445269016697588,0.2115027829313543,0.7300556586270872,0.0027829313543599,0.0111317254174397,0.0,1
178,"EDISON-ARLINGTON, Calhoun County, Georgia",7000000US13037000004,811.0,9.0,332.0,453.0,3.0,14.0,0.0,0.0110974106041923,0.4093711467324291,0.5585696670776819,0.0036991368680641,0.0172626387176325,0.0,1
179,"ARLINGTON, Calhoun County, Georgia",7000000US13037000005,791.0,17.0,156.0,606.0,1.0,9.0,2.0,0.0214917825537294,0.1972187104930468,0.7661188369152971,0.0012642225031605,0.011378002528445,0.0025284450063211,1
180,"TARBORO, Camden County, Georgia",7000000US13039000001,1354.0,23.0,1069.0,192.0,2.0,60.0,8.0,0.0169867060561299,0.7895125553914328,0.1418020679468242,0.001477104874446,0.0443131462333825,0.0059084194977843,1
181,"WAVERLY, Camden County, Georgia",7000000US13039000002,1880.0,34.0,1457.0,312.0,3.0,69.0,5.0,0.0180851063829787,0.775,0.1659574468085106,0.001595744680851,0.0367021276595744,0.0026595744680851,1
182,"WOODBINE, Camden County, Georgia",7000000US13039000003,2587.0,59.0,1589.0,765.0,10.0,130.0,34.0,0.0228063393892539,0.6142249710088906,0.2957093158098183,0.0038654812524159,0.050251256281407,0.0131426362582141,1
183,"BROWNTOWN, Camden County, Georgia",7000000US13039000004,1181.0,76.0,913.0,86.0,8.0,78.0,20.0,0.0643522438611346,0.77307366638442,0.0728196443691786,0.0067739204064352,0.0660457239627434,0.016934801016088,1
184,"HARRIETTS BLUFF, Camden County, Georgia",7000000US13039000005,2673.0,110.0,2192.0,174.0,19.0,156.0,22.0,0.0411522633744856,0.8200523756079312,0.0650953984287317,0.0071081182192293,0.058361391694725,0.0082304526748971,1
185,"WEST KINGSLAND, Camden County, Georgia",7000000US13039000006,4032.0,235.0,2851.0,610.0,50.0,248.0,38.0,0.0582837301587301,0.707093253968254,0.1512896825396825,0.0124007936507936,0.0615079365079365,0.0094246031746031,1
186,"NORTH KINGSLAND, Camden County, Georgia",7000000US13039000007,3806.0,205.0,2054.0,1258.0,34.0,204.0,51.0,0.0538623226484498,0.5396741986337362,0.3305307409353652,0.0089332632685233,0.0535995796111403,0.013399894902785,1
187,"KINGSLAND, Camden County, Georgia",7000000US13039000008,3306.0,232.0,2033.0,751.0,37.0,201.0,52.0,0.0701754385964912,0.6149425287356322,0.2271627344222625,0.0111917725347852,0.0607985480943738,0.0157289776164549,1
188,"GROSS ROAD, Camden County, Georgia",7000000US13039000009,10472.0,753.0,6746.0,1894.0,330.0,625.0,124.0,0.0719060351413292,0.6441940412528648,0.1808632543926661,0.0315126050420168,0.0596829640947288,0.0118411000763941,1
189,"NORTH SAINT MARY, Camden County, Georgia",7000000US13039000010,6360.0,775.0,3811.0,1317.0,105.0,301.0,51.0,0.1218553459119496,0.5992138364779874,0.2070754716981132,0.0165094339622641,0.0473270440251572,0.0080188679245283,1
190,"MARY LEE CLARK, Camden County, Georgia",7000000US13039000011,5806.0,534.0,3743.0,1045.0,103.0,326.0,55.0,0.0919738201860144,0.6446779193937306,0.1799862211505339,0.0177402686875645,0.0561488115742335,0.0094729590079228,1
191,"SOUTH SAINT MARY, Camden County, Georgia",7000000US13039000012,2918.0,141.0,2279.0,316.0,11.0,146.0,25.0,0.0483207676490747,0.7810143934201508,0.1082933516106922,0.0037697052775873,0.050034270047978,0.0085675119945167,1
192,"MUSH BLUFF, Camden County, Georgia",7000000US13039000013,4305.0,323.0,3077.0,537.0,65.0,252.0,51.0,0.0750290360046457,0.7147502903600464,0.1247386759581881,0.0150987224157955,0.0585365853658536,0.0118466898954703,1
193,"WEST SAINT MARY, Camden County, Georgia",7000000US13039000014,4088.0,158.0,3389.0,240.0,68.0,193.0,40.0,0.0386497064579256,0.8290117416829745,0.0587084148727984,0.0166340508806262,0.047211350293542,0.009784735812133,1
194,"METTER, Candler County, Georgia",7000000US13043001685,5599.0,452.0,3254.0,1744.0,17.0,108.0,24.0,0.0807287015538489,0.5811752098589034,0.311484193606001,0.0030362564743704,0.0192891587783532,0.0042864797285229,0
195,"CANDLER, Candler County, Georgia",7000000US13043001736,5382.0,926.0,3313.0,937.0,46.0,136.0,24.0,0.1720549981419546,0.615570419918246,0.1740988480118915,0.0085470085470085,0.0252694165737644,0.0044593088071348,1
196,"BETHANY, Carroll County, Georgia",7000000US13045000501,6586.0,841.0,3904.0,1527.0,13.0,257.0,44.0,0.1276951108411782,0.5927725478287276,0.2318554509565745,0.0019738839963559,0.0390221682356513,0.0066808381415122,1
197,"V R COUNTY SOUTH, Carroll County, Georgia",7000000US13045000640,4020.0,268.0,3074.0,400.0,37.0,215.0,26.0,0.0666666666666666,0.7646766169154229,0.099502487562189,0.0092039800995024,0.0534825870646766,0.0064676616915422,1
198,"V R COUNTY NORTH, Carroll County, Georgia",7000000US13045000641,7613.0,426.0,5537.0,1172.0,45.0,388.0,45.0,0.0559569158019177,0.7273085511624853,0.1539471955864967,0.0059109418100617,0.0509654538289767,0.0059109418100617,1
199,"VILLA RICA CITY, Carroll County, Georgia",7000000US13045000642,9624.0,742.0,4717.0,3437.0,177.0,459.0,92.0,0.077098919368246,0.4901288445552785,0.3571280133000831,0.0183915211970074,0.0476932668329177,0.0095594347464671,1
200,"TEMPLE COUNTY, Carroll County, Georgia",7000000US13045000649,6140.0,234.0,5005.0,559.0,26.0,275.0,41.0,0.0381107491856677,0.8151465798045603,0.0910423452768729,0.0042345276872964,0.0447882736156351,0.0066775244299674,1
201,"TEMPLE CITY, Carroll County, Georgia",7000000US13045000650,5026.0,310.0,3350.0,1024.0,63.0,246.0,33.0,0.0616792678074015,0.6665340230799841,0.2037405491444488,0.0125348189415041,0.0489454834858734,0.0065658575407879,1
202,"WHITESBURG, Carroll County, Georgia",7000000US13045000682,2854.0,62.0,2523.0,114.0,5.0,131.0,19.0,0.0217238962859145,0.8840224246671339,0.0399439383321653,0.0017519271198318,0.0459004905395935,0.0066573230553608,1
203,"ROOPVILLE, Carroll County, Georgia",7000000US13045000713,4186.0,103.0,3705.0,191.0,24.0,154.0,9.0,0.024605828953655,0.8850931677018633,0.0456282847587195,0.0057333970377448,0.0367892976588628,0.0021500238891543,1
204,"OAK GROVE, Carroll County, Georgia",7000000US13045000715,2410.0,239.0,1794.0,270.0,11.0,85.0,11.0,0.0991701244813278,0.7443983402489627,0.1120331950207468,0.004564315352697,0.0352697095435684,0.004564315352697,1
205,"KANSAS, Carroll County, Georgia",7000000US13045001006,1538.0,25.0,1426.0,15.0,11.0,52.0,9.0,0.0162548764629388,0.9271781534460338,0.0097529258777633,0.0071521456436931,0.0338101430429128,0.0058517555266579,1
206,"BOWDON, Carroll County, Georgia",7000000US13045001111,4539.0,122.0,3445.0,718.0,12.0,202.0,40.0,0.0268781669971359,0.7589777484027319,0.1581846221634721,0.0026437541308658,0.0445031945362414,0.0088125137695527,1
